"GEO_ID","NAME","GEO_ID_F","NAICS2012","INDLEVEL","NAICS2012_LABEL","NAICS2012_F","SUBSECTOR","INDGROUP","SECTOR","COMM","COMM_LABEL","YEAR","VAL","TON","TMILE","AVGMILE","VAL_S","TON_S","TMILE_S","AVGMILE_S"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","21","Pharmaceutical products","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","22","Fertilizers","2017","S","S","S","50","S","S","S","44.7"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","23","Other chemical products and preparations, not elsewhere classified","2017","S","73","S","107","S","36.8","S","27.3"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","24","Plastics and rubber","2017","3748","869","298","579","30.0","20.9","38.0","22.5"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","25","Logs and other wood in the rough","2017","3","1","S","S","41.4","48.0","S","S"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","26","Wood products","2017","1357","1159","123","82","24.6","21.5","29.5","11.8"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","27","Pulp, newsprint, paper, and paperboard","2017","S","S","S","129","S","S","S","47.3"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","28","Paper or paperboard articles","2017","11","5","1","305","25.2","24.9","32.6","25.2"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","29","Printed products","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","30","Textiles, leather, and articles of textiles or leather","2017","224","26","S","146","38.8","41.5","S","25.4"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","31","Non-metallic mineral products","2017","758","S","S","71","23.9","S","S","30.7"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","32","Base metal in primary or semi-finished forms and in finished basic shapes","2017","129153","95846","21972","156","3.6","6.8","6.4","7.7"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","33","Articles of base metal","2017","42377","21376","5753","265","9.2","10.5","17.6","11.7"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","34","Machinery","2017","3341","413","141","244","16.2","27.4","31.2","16.1"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","35","Electronic and other electrical equipment and components, and office equipment","2017","1240","S","214","588","28.1","S","43.2","24.6"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","36","Motorized and other vehicles (includes parts)","2017","791","240","78","195","45.1","42.5","46.7","22.0"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","37","Transportation equipment, not elsewhere classified","2017","904","238","147","497","36.3","26.9","29.7","23.0"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","38","Precision instruments and apparatus","2017","217","11","1","138","27.3","26.5","28.2","12.8"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","39","Furniture, mattresses and mattress supports, lamps, lighting fittings, and illuminated signs","2017","513","189","62","585","22.2","24.1","26.2","24.0"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","40","Miscellaneous manufactured products","2017","3709","2288","230","385","24.7","47.3","30.9","22.9"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","41","Waste and scrap","2017","1939","3776","856","159","22.9","17.8","13.2","25.3"
"0100000US","United States","null","4235","4","Metal and mineral (except petroleum) merchant wholesalers","null","423","4235","42","43","Mixed freight","2017","S","S","85","75","S","S","24.3","49.8"
"0100000US","United States","null","4236","4","Household appliances and electrical and electronic goods merchant wholesalers","null","423","4236","42","0000","All Commodities","2017","550194","38176","15732","583","2.0","7.0","6.2","4.6"
"0100000US","United States","null","4236","4","Household appliances and electrical and electronic goods merchant wholesalers","null","423","4236","42","04","Animal feed, eggs, honey, and other products of animal origin","2017","1","Z","S","S","17.2","16.2","S","S"
"0100000US","United States","null","4236","4","Household appliances and electrical and electronic goods merchant wholesalers","null","423","4236","42","06","Milled grain products and preparations, and bakery products","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4236","4","Household appliances and electrical and electronic goods merchant wholesalers","null","423","4236","42","07","Other prepared foodstuffs and fats and oils","2017","570","S","11","S","38.2","S","22.3","S"
"0100000US","United States","null","4236","4","Household appliances and electrical and electronic goods merchant wholesalers","null","423","4236","42","08","Alcoholic beverages","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4236","4","Household appliances and electrical and electronic goods merchant wholesalers","null","423","4236","42","09","Tobacco products","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4236","4","Household appliances and electrical and electronic goods merchant wholesalers","null","423","4236","42","13","Other non-metallic minerals, not elsewhere classified ","2017","147","S","1","563","45.8","S","38.1","22.1"
"0100000US","United States","null","4236","4","Household appliances and electrical and electronic goods merchant wholesalers","null","423","4236","42","14","Metallic ores and concentrates","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4236","4","Household appliances and electrical and electronic goods merchant wholesalers","null","423","4236","42","18","Fuel oils","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4236","4","Household appliances and electrical and electronic goods merchant wholesalers","null","423","4236","42","19","Other coal and petroleum products, not elsewhere classified","2017","94","14","S","350","30.5","41.0","S","11.9"
"0100000US","United States","null","4236","4","Household appliances and electrical and electronic goods merchant wholesalers","null","423","4236","42","20","Basic chemicals","2017","S","S","2","S","S","S","39.5","S"
"0100000US","United States","null","4236","4","Household appliances and electrical and electronic goods merchant wholesalers","null","423","4236","42","21","Pharmaceutical products","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4236","4","Household appliances and electrical and electronic goods merchant wholesalers","null","423","4236","42","23","Other chemical products and preparations, not elsewhere classified","2017","718","S","S","547","27.4","S","S","13.8"
"0100000US","United States","null","4236","4","Household appliances and electrical and electronic goods merchant wholesalers","null","423","4236","42","24","Plastics and rubber","2017","4431","854","141","355","19.3","41.5","37.0","14.4"
"0100000US","United States","null","4236","4","Household appliances and electrical and electronic goods merchant wholesalers","null","423","4236","42","25","Logs and other wood in the rough","2017","17","S","4","S","49.8","S","27.0","S"
"0100000US","United States","null","4236","4","Household appliances and electrical and electronic goods merchant wholesalers","null","423","4236","42","26","Wood products","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4236","4","Household appliances and electrical and electronic goods merchant wholesalers","null","423","4236","42","27","Pulp, newsprint, paper, and paperboard","2017","S","S","S","770","S","S","S","29.4"
