SAEMP25N Total Full-Time and Part-Time Employment by NAICS Industry 1/,,,,,,,,
(number of jobs) ,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,
State or DC,,,,,,,,
GeoFips,GeoName,LineCode,Description,1998,1999,2000,2001,sector
42000,Pennsylvania,806,        Pipeline transportation,2197,1781,1977,1884,
42000,Pennsylvania,807,        Scenic and sightseeing transportation,936,906,984,779,
42000,Pennsylvania,808,        Support activities for transportation,12827,13183,13473,14473,
42000,Pennsylvania,809,        Couriers and messengers,33822,33975,36567,(D),
42000,Pennsylvania,811,        Warehousing and storage,24893,25566,28042,31544,
42000,Pennsylvania,900,      Information,136061,140493,148525,146753,13
42000,Pennsylvania,901,        Publishing industries (except Internet),44992,44815,44922,43512,
42000,Pennsylvania,902,        Motion picture and sound recording industries,8480,8999,8822,8749,
42000,Pennsylvania,903,        Broadcasting (except Internet),12366,12370,12962,13525,
42000,Pennsylvania,904,        Internet publishing and broadcasting 3/,457,521,907,985,
42000,Pennsylvania,905,        Telecommunications,44385,46933,50099,50963,
42000,Pennsylvania,906,"        Data processing, hosting, and related services",20265,21619,25441,23391,
42000,Pennsylvania,907,        Other information services 3/,5116,5236,5372,5628,
42000,Pennsylvania,1000,      Finance and insurance,345439,347183,348290,342727,13
42000,Pennsylvania,1001,        Monetary Authorities-central bank,1463,1361,1717,(D),
42000,Pennsylvania,1002,        Credit intermediation and related activities,118476,117254,113991,112389,
42000,Pennsylvania,1003,"        Securities, commodity contracts, and other financial investments and related activities",78738,78746,84434,78810,
42000,Pennsylvania,1004,        Insurance carriers and related activities,141446,144549,142335,144300,
42000,Pennsylvania,1005,"        Funds, trusts, and other financial vehicles",5316,5273,5813,(D),
42000,Pennsylvania,1100,      Real estate and rental and leasing,177399,169551,185840,187776,13
42000,Pennsylvania,1101,        Real estate,148455,140357,155367,156420,
42000,Pennsylvania,1102,        Rental and leasing services,27787,28128,29376,30218,
42000,Pennsylvania,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),1157,1066,1097,1138,
42000,Pennsylvania,1200,"      Professional, scientific, and technical services",360608,384482,397538,415627,13
42000,Pennsylvania,1300,      Management of companies and enterprises,58655,60273,58722,64683,13
42000,Pennsylvania,1400,      Administrative and support and waste management and remediation services,314911,331275,340481,336667,13
42000,Pennsylvania,1401,        Administrative and support services,298087,314713,325137,320099,
42000,Pennsylvania,1402,        Waste management and remediation services,16824,16562,15344,16568,
42000,Pennsylvania,1500,      Educational services,196850,207749,213708,221815,13
42000,Pennsylvania,1600,      Health care and social assistance,781207,797463,812186,818085,13
42000,Pennsylvania,1601,        Ambulatory health care services,244028,250090,255875,265004,
42000,Pennsylvania,1602,        Hospitals,260707,259620,260707,257034,
42000,Pennsylvania,1603,        Nursing and residential care facilities,168343,172970,175420,180802,
42000,Pennsylvania,1604,        Social assistance,108129,114783,120184,115245,
42000,Pennsylvania,1700,"      Arts, entertainment, and recreation",106637,114318,120383,119188,13
42000,Pennsylvania,1701,"        Performing arts, spectator sports, and related industries",47126,51996,55798,53618,
42000,Pennsylvania,1702,"        Museums, historical sites, and similar institutions",4813,4992,5118,5446,
42000,Pennsylvania,1703,"        Amusement, gambling, and recreation industries",54698,57330,59467,60124,
42000,Pennsylvania,1800,      Accommodation and food services,382409,393930,398435,410517,13
42000,Pennsylvania,1801,        Accommodation,54979,55782,56656,55224,
42000,Pennsylvania,1802,        Food services and drinking places,327430,338148,341779,355293,
42000,Pennsylvania,1900,      Other services (except government and government enterprises),373423,388709,385909,388777,13
42000,Pennsylvania,1901,        Repair and maintenance,86004,90404,89227,88969,
42000,Pennsylvania,1902,        Personal and laundry services,100789,107952,109315,108272,
42000,Pennsylvania,1903,"        Religious, grantmaking, civic, professional, and similar organizations",152477,157985,157419,162274,
42000,Pennsylvania,1904,        Private households,34153,32368,29948,29262,
42000,Pennsylvania,2000,    Government and government enterprises,761856,766555,785276,792387,
42000,Pennsylvania,2001,      Federal civilian,111354,108777,113020,104895,
42000,Pennsylvania,2002,      Military,45026,44738,43038,44429,
42000,Pennsylvania,2010,      State and local,605476,613040,629218,643063,
42000,Pennsylvania,2011,        State government,163648,164149,171822,179573,
42000,Pennsylvania,2012,        Local government,441828,448891,457396,463490,
44000,Rhode Island,,Employment by place of work,,,,,
44000,Rhode Island,10,Total employment (number of jobs),554761,566528,582589,585235,
44000,Rhode Island,,By type,,,,,
44000,Rhode Island,20,  Wage and salary employment,478729,487477,497676,498580,
44000,Rhode Island,40,  Proprietors employment,76032,79051,84913,86655,
44000,Rhode Island,50,    Farm proprietors employment,649,646,651,770,
44000,Rhode Island,60,    Nonfarm proprietors employment 2/,75383,78405,84262,85885,
44000,Rhode Island,,By industry,,,,,
44000,Rhode Island,70,  Farm employment,1268,1264,1299,1430,14
44000,Rhode Island,80,  Nonfarm employment,553493,565264,581290,583805,
44000,Rhode Island,90,    Private nonfarm employment,478479,490192,504898,506980,
44000,Rhode Island,100,"      Forestry, fishing, and related activities",2554,2470,2435,(D),14
44000,Rhode Island,101,        Forestry and logging,(T),(T),(T),93,
44000,Rhode Island,102,"        Fishing, hunting and trapping",2071,1985,1975,(D),
44000,Rhode Island,103,        Support activities for agriculture and forestry,(T),(T),329,279,
44000,Rhode Island,200,"      Mining, quarrying, and oil and gas extraction",483,496,492,(D),4
44000,Rhode Island,201,        Oil and gas extraction,(T),(T),(T),145,
44000,Rhode Island,202,        Mining (except oil and gas),(T),262,260,(D),
44000,Rhode Island,203,        Support activities for mining,(T),(T),(T),(D),
44000,Rhode Island,300,      Utilities,1540,1406,1439,(D),
44000,Rhode Island,400,      Construction,24817,26588,27461,28996,13
44000,Rhode Island,401,        Construction of buildings,5613,6124,6343,6733,
44000,Rhode Island,402,        Heavy and civil engineering construction,1849,1843,1742,2075,
44000,Rhode Island,403,        Specialty trade contractors,17355,18621,19376,20188,
44000,Rhode Island,500,      Manufacturing,74044,72610,71771,69709,
44000,Rhode Island,510,        Durable goods manufacturing,48387,47436,47137,46592,
44000,Rhode Island,511,          Wood product manufacturing,938,944,1011,984,3
44000,Rhode Island,512,          Nonmetallic mineral product manufacturing,1084,1132,1135,995,7
44000,Rhode Island,513,          Primary metal manufacturing,2982,3096,2904,2384,8
44000,Rhode Island,514,          Fabricated metal product manufacturing,10769,10508,10204,9912,8
44000,Rhode Island,515,          Machinery manufacturing,3658,3518,3522,3303,9
44000,Rhode Island,516,          Computer and electronic product manufacturing,5886,5818,6473,6091,10
44000,Rhode Island,517,"          Electrical equipment, appliance, and component manufacturing",2432,2560,2764,3418,10
44000,Rhode Island,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",416,318,247,(D),11
44000,Rhode Island,519,          Other transportation equipment manufacturing,2575,2906,3049,(D),11
44000,Rhode Island,521,          Furniture and related product manufacturing,2049,2097,2064,1986,12
44000,Rhode Island,522,          Miscellaneous manufacturing,15598,14539,13764,13808,12
44000,Rhode Island,530,        Nondurable goods manufacturing,25657,25174,24634,23117,
44000,Rhode Island,531,          Food manufacturing,3182,3229,3319,3326,1
44000,Rhode Island,532,          Beverage and tobacco product manufacturing,648,668,746,716,1
44000,Rhode Island,533,          Textile mills,6775,6191,5593,4841,2
44000,Rhode Island,534,          Textile product mills,1249,1252,1306,1283,2
44000,Rhode Island,535,          Apparel manufacturing,380,365,392,(D),2
44000,Rhode Island,536,          Leather and allied product manufacturing,(T),361,379,405,2
44000,Rhode Island,537,          Paper manufacturing,1778,1674,1863,1791,3
44000,Rhode Island,538,          Printing and related support activities,3647,3451,3344,3122,3
44000,Rhode Island,539,          Petroleum and coal products manufacturing,(T),(T),(T),(D),4
44000,Rhode Island,541,          Chemical manufacturing,3399,3744,3656,3573,5
44000,Rhode Island,542,          Plastics and rubber products manufacturing,4250,4226,4021,3636,6
44000,Rhode Island,600,      Wholesale trade,17152,17346,18294,17918,13
44000,Rhode Island,700,      Retail trade,57565,58557,61095,60371,13
44000,Rhode Island,701,        Motor vehicle and parts dealers,5679,6023,6391,6312,
44000,Rhode Island,702,        Furniture and home furnishings stores,1792,1956,1950,1726,
44000,Rhode Island,703,        Electronics and appliance stores,1369,1522,1570,1524,
44000,Rhode Island,704,        Building material and garden equipment and supplies dealers,2846,2825,2937,2980,
44000,Rhode Island,705,        Food and beverage stores,9888,9859,9896,9848,
44000,Rhode Island,706,        Health and personal care stores,5253,5504,5802,6079,
44000,Rhode Island,707,        Gasoline stations,2086,2006,1981,2087,
44000,Rhode Island,708,        Clothing and clothing accessories stores,5085,5329,5827,5949,
44000,Rhode Island,709,"        Sporting goods, hobby, musical instrument, and book stores",2457,2588,2743,2715,
44000,Rhode Island,711,        General merchandise stores,11122,11091,11755,10907,
44000,Rhode Island,712,        Miscellaneous store retailers,4792,4966,5123,5355,
44000,Rhode Island,713,        Nonstore retailers,5196,4888,5120,4889,
44000,Rhode Island,800,      Transportation and warehousing,10817,11091,11428,(D),13
44000,Rhode Island,801,        Air transportation,383,455,471,580,
44000,Rhode Island,802,        Rail transportation,282,296,289,298,
44000,Rhode Island,803,        Water transportation,(T),(T),(T),147,
44000,Rhode Island,804,        Truck transportation,3083,3097,3148,3410,
44000,Rhode Island,805,        Transit and ground passenger transportation,2483,2541,2572,2506,
44000,Rhode Island,806,        Pipeline transportation,(T),(T),(T),(D),
44000,Rhode Island,807,        Scenic and sightseeing transportation,213,(T),251,332,
44000,Rhode Island,808,        Support activities for transportation,971,994,1051,986,
44000,Rhode Island,809,        Couriers and messengers,2216,2202,2439,2735,
44000,Rhode Island,811,        Warehousing and storage,1054,1084,1049,1059,
44000,Rhode Island,900,      Information,11728,11614,12168,12251,13
44000,Rhode Island,901,        Publishing industries (except Internet),4061,3901,3958,3957,
44000,Rhode Island,902,        Motion picture and sound recording industries,558,581,587,670,
44000,Rhode Island,903,        Broadcasting (except Internet),997,1039,1134,950,
44000,Rhode Island,904,        Internet publishing and broadcasting 3/,(T),(T),(T),19,
44000,Rhode Island,905,        Telecommunications,3059,3036,3228,3506,
44000,Rhode Island,906,"        Data processing, hosting, and related services",2547,2519,2663,2536,
44000,Rhode Island,907,        Other information services 3/,493,524,582,613,
44000,Rhode Island,1000,      Finance and insurance,27243,28279,29501,30809,13
44000,Rhode Island,1001,        Monetary Authorities-central bank,0,0,0,0,
44000,Rhode Island,1002,        Credit intermediation and related activities,11238,11652,11626,12125,
44000,Rhode Island,1003,"        Securities, commodity contracts, and other financial investments and related activities",5221,5744,6619,7091,
44000,Rhode Island,1004,        Insurance carriers and related activities,10158,10243,10553,10869,
44000,Rhode Island,1005,"        Funds, trusts, and other financial vehicles",(T),(T),(T),724,
44000,Rhode Island,1100,      Real estate and rental and leasing,16815,16187,18424,19120,13
44000,Rhode Island,1101,        Real estate,14814,14154,16146,16533,
44000,Rhode Island,1102,        Rental and leasing services,1911,1975,2219,(D),
44000,Rhode Island,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),(T),(T),(T),(D),
44000,Rhode Island,1200,"      Professional, scientific, and technical services",28417,30646,31698,32859,13
44000,Rhode Island,1300,      Management of companies and enterprises,5429,5648,6188,6830,13
44000,Rhode Island,1400,      Administrative and support and waste management and remediation services,29518,30592,31542,30090,13
44000,Rhode Island,1401,        Administrative and support services,28033,29150,30214,28730,
44000,Rhode Island,1402,        Waste management and remediation services,1485,1442,1328,1360,
44000,Rhode Island,1500,      Educational services,20390,21788,22510,22928,13
44000,Rhode Island,1600,      Health care and social assistance,74367,75330,75835,74814,13
44000,Rhode Island,1601,        Ambulatory health care services,22401,23071,23188,23029,
44000,Rhode Island,1602,        Hospitals,21614,21420,21931,21748,
44000,Rhode Island,1603,        Nursing and residential care facilities,17215,17391,17252,17425,
