GeoFips,GeoName,LineCode,Description,Jobs
35000,New Mexico,432,          Electronic and other electric equipment,9705
35000,New Mexico,435,          Motor vehicles and equipment,1121
35000,New Mexico,438,          Other transportation equipment,1265
35000,New Mexico,441,          Instruments and related products,4001
35000,New Mexico,444,          Miscellaneous manufacturing industries,4142
35000,New Mexico,447,          Ordnance 3/,(NA)
35000,New Mexico,450,        Nondurable goods manufacturing,15452
35000,New Mexico,453,          Food and kindred products,5334
35000,New Mexico,456,          Tobacco products,17
35000,New Mexico,459,          Textile mill products,321
35000,New Mexico,462,          Apparel and other textile products,938
35000,New Mexico,465,          Paper and allied products,810
35000,New Mexico,468,          Printing and publishing,4791
35000,New Mexico,471,          Chemicals and allied products,976
35000,New Mexico,474,          Petroleum and coal products,779
35000,New Mexico,477,          Rubber and miscellaneous plastics products,1362
35000,New Mexico,480,          Leather and leather products,124
35000,New Mexico,500,      Transportation and public utilities,43295
35000,New Mexico,510,        Railroad transportation,(D)
35000,New Mexico,520,        Trucking and warehousing,12364
35000,New Mexico,530,        Water transportation,(D)
35000,New Mexico,540,        Other transportation,10939
35000,New Mexico,541,          Local and interurban passenger transit,3849
35000,New Mexico,542,          Transportation by air,4940
35000,New Mexico,543,"          Pipelines, except natural gas",199
35000,New Mexico,544,          Transportation services,1951
35000,New Mexico,560,        Communications,10425
35000,New Mexico,570,"        Electric, gas, and sanitary services",7667
35000,New Mexico,610,      Wholesale trade,33585
35000,New Mexico,620,      Retail trade,171097
35000,New Mexico,621,        Building materials and garden equipment,7023
35000,New Mexico,622,        General merchandise stores,18996
35000,New Mexico,623,        Food stores,18426
35000,New Mexico,624,        Automotive dealers and service stations,19258
35000,New Mexico,625,        Apparel and accessory stores,6004
35000,New Mexico,626,        Home furniture and furnishings stores,7682
35000,New Mexico,627,        Eating and drinking places,59484
35000,New Mexico,628,        Miscellaneous retail,34224
35000,New Mexico,700,"      Finance, insurance, and real estate",62705
35000,New Mexico,710,        Depository and nondepository institutions,13727
35000,New Mexico,730,"        Other finance, insurance, and real estate",48978
35000,New Mexico,731,          Security and commodity brokers,2177
35000,New Mexico,732,          Insurance carriers,5100
35000,New Mexico,733,"          Insurance agents, brokers, and services",6390
35000,New Mexico,734,          Real estate,27798
35000,New Mexico,735,"          Combined real estate, insurance, etc. 4/",(NA)
35000,New Mexico,736,          Holding and other investment offices,7513
35000,New Mexico,800,      Services,290503
35000,New Mexico,805,        Hotels and other lodging places,15382
35000,New Mexico,810,        Personal services,15492
35000,New Mexico,815,        Private households,8212
35000,New Mexico,820,        Business services,53179
35000,New Mexico,825,"        Automotive repair, services, and parking",10237
35000,New Mexico,830,        Miscellaneous repair services,5337
35000,New Mexico,835,        Amusement and recreation services,19801
35000,New Mexico,840,        Motion pictures,2670
35000,New Mexico,845,        Health services,58342
35000,New Mexico,850,        Legal services,6862
35000,New Mexico,855,        Educational services,13205
35000,New Mexico,860,        Social services 5/,18887
35000,New Mexico,865,"        Museums, botanical, zoological gardens",339
35000,New Mexico,870,        Membership organizations,11990
35000,New Mexico,875,        Engineering and management services 6/,42157
35000,New Mexico,880,        Miscellaneous services,8411
35000,New Mexico,900,    Government and government enterprises,202324
35000,New Mexico,910,      Federal civilian,30215
35000,New Mexico,920,      Military,17091
35000,New Mexico,930,      State and local,155018
35000,New Mexico,931,        State government,64654
35000,New Mexico,932,        Local government,90364
36000,New York,,Employment by place of work,
36000,New York,10,Total employment (number of jobs),10424526
36000,New York,,By type,
36000,New York,20,  Wage and salary employment,8840737
36000,New York,40,  Proprietors employment,1583789
36000,New York,50,    Farm proprietors employment,38963
36000,New York,60,    Nonfarm proprietors employment 2/,1544826
36000,New York,,By industry,
36000,New York,70,  Farm employment,60708
36000,New York,80,  Nonfarm employment,10363818
36000,New York,90,    Private nonfarm employment,8880013
36000,New York,100,"      Agricultural services, forestry, and fishing",61146
36000,New York,110,        Agricultural services,56532
36000,New York,120,        Forestry and fishing,4614
36000,New York,121,          Forestry,2486
36000,New York,122,          Fishing,2128
36000,New York,200,      Mining,9255
36000,New York,210,        Metal mining,(D)
36000,New York,220,        Coal mining,8
36000,New York,230,        Oil and gas extraction,(D)
36000,New York,240,"        Nonmetallic minerals, except fuels",4670
36000,New York,300,      Construction,453364
36000,New York,310,        General building contractors,94401
36000,New York,320,        Heavy construction contractors,30301
36000,New York,330,        Special trade contractors,328662
36000,New York,400,      Manufacturing,902215
36000,New York,410,        Durable goods manufacturing,481750
36000,New York,413,          Lumber and wood products,18594
36000,New York,417,          Furniture and fixtures,20515
36000,New York,420,"          Stone, clay, and glass products",28374
36000,New York,423,          Primary metal industries,19341
36000,New York,426,          Fabricated metal products,58808
36000,New York,429,          Industrial machinery and equipment,94739
36000,New York,432,          Electronic and other electric equipment,88611
36000,New York,435,          Motor vehicles and equipment,20361
36000,New York,438,          Other transportation equipment,11403
36000,New York,441,          Instruments and related products,80800
36000,New York,444,          Miscellaneous manufacturing industries,40204
36000,New York,447,          Ordnance 3/,(NA)
36000,New York,450,        Nondurable goods manufacturing,420465
36000,New York,453,          Food and kindred products,59802
36000,New York,456,          Tobacco products,1183
36000,New York,459,          Textile mill products,12616
36000,New York,462,          Apparel and other textile products,73830
36000,New York,465,          Paper and allied products,30593
36000,New York,468,          Printing and publishing,143044
36000,New York,471,          Chemicals and allied products,58142
36000,New York,474,          Petroleum and coal products,3085
36000,New York,477,          Rubber and miscellaneous plastics products,33642
36000,New York,480,          Leather and leather products,4528
36000,New York,500,      Transportation and public utilities,518308
36000,New York,510,        Railroad transportation,(D)
36000,New York,520,        Trucking and warehousing,92018
36000,New York,530,        Water transportation,9809
36000,New York,540,        Other transportation,(D)
36000,New York,541,          Local and interurban passenger transit,110170
36000,New York,542,          Transportation by air,80967
36000,New York,543,"          Pipelines, except natural gas",(D)
36000,New York,544,          Transportation services,42477
36000,New York,560,        Communications,125833
36000,New York,570,"        Electric, gas, and sanitary services",49703
36000,New York,610,      Wholesale trade,481787
36000,New York,620,      Retail trade,1471477
36000,New York,621,        Building materials and garden equipment,55386
36000,New York,622,        General merchandise stores,126077
36000,New York,623,        Food stores,238011
36000,New York,624,        Automotive dealers and service stations,106064
36000,New York,625,        Apparel and accessory stores,115555
36000,New York,626,        Home furniture and furnishings stores,71602
36000,New York,627,        Eating and drinking places,449865
36000,New York,628,        Miscellaneous retail,308917
36000,New York,700,"      Finance, insurance, and real estate",1089000
36000,New York,710,        Depository and nondepository institutions,207361
36000,New York,730,"        Other finance, insurance, and real estate",881639
36000,New York,731,          Security and commodity brokers,216848
36000,New York,732,          Insurance carriers,117108
36000,New York,733,"          Insurance agents, brokers, and services",85833
36000,New York,734,          Real estate,331786
36000,New York,735,"          Combined real estate, insurance, etc. 4/",(NA)
36000,New York,736,          Holding and other investment offices,130064
36000,New York,800,      Services,3893461
36000,New York,805,        Hotels and other lodging places,94675
36000,New York,810,        Personal services,179860
36000,New York,815,        Private households,99351
36000,New York,820,        Business services,738400
36000,New York,825,"        Automotive repair, services, and parking",85190
36000,New York,830,        Miscellaneous repair services,40804
36000,New York,835,        Amusement and recreation services,255821
36000,New York,840,        Motion pictures,76957
36000,New York,845,        Health services,877673
36000,New York,850,        Legal services,168107
36000,New York,855,        Educational services,350214
36000,New York,860,        Social services 5/,350116
36000,New York,865,"        Museums, botanical, zoological gardens",14336
36000,New York,870,        Membership organizations,142361
36000,New York,875,        Engineering and management services 6/,364369
36000,New York,880,        Miscellaneous services,55227
